Id,SalePrice
1823,15548.8955078125
1824,142589.8544921875
1825,158356.7626953125
1826,106129.5126953125
1827,106841.779296875
1828,153507.7705078125
1829,147808.2998046875
1830,156563.5537109375
1831,151198.4169921875
1832,81079.8447265625
1833,155392.3115234375
1834,96667.7802734375
1835,142513.8466796875
1836,136770.5927734375
1837,98114.2568359375
1838,114504.1513671875
1839,80783.978515625
1840,171993.0068359375
1841,119306.7138671875
1842,70265.6806640625
1843,136914.642578125
1844,135143.1982421875
1845,166462.9033203125
1846,156739.0283203125
1847,170059.7392578125
1848,15848.1396484375
1849,104609.4365234375
1850,110112.9140625
1851,169211.2353515625
1852,99906.7412109375
1853,107830.4638671875
1854,148826.1767578125
1855,139208.896484375
1856,221598.2373046875
1857,132890.3125
1858,152695.537109375
1859,122956.509765625
1860,146945.763671875
1861,130085.216796875
1862,283208.525390625
1863,267295.212890625
1864,267319.494140625
1865,366485.5234375
1866,342204.8017578125
1867,220322.5068359375
1868,296449.1435546875
1869,211887.63671875
1870,224585.3447265625
1871,253662.5419921875
1872,174643.4853515625
1873,242181.5703125
1874,139334.4521484375
1875,188723.3798828125
1876,195655.4931640625
1877,203437.19921875
1878,212653.00390625
1879,129243.6689453125
1880,123103.2041015625
1881,252428.7373046875
1882,247321.5283203125
1883,186426.5869140625
1884,204562.98046875
1885,229094.8134765625
1886,273694.7783203125
1887,212909.7001953125
1888,262564.62890625
1889,166351.8037109375
1890,101966.2236328125
1891,135574.3525390625
1892,98853.8203125
1893,124667.3525390625
1894,121836.3203125
1895,145818.5390625
1896,110454.8818359375
1897,119599.1572265625
1898,101878.8701171875
1899,169316.2099609375
1900,174428.8388671875
1901,163296.2314453125
1902,189461.8212890625
1903,188487.5439453125
1904,162160.6220703125
1905,221611.4033203125
1906,92620.7900390625
1907,275033.6220703125
1908,111471.2666015625
1909,133359.3408203125
1910,126648.240234375
1911,255164.3583984375
1912,312750.0146484375
1913,185127.1650390625
1914,51883.5810546875
1915,353162.478515625
1916,-483566427.23339844
1917,239278.96875
1918,128021.5517578125
1919,166838.51953125
1920,167672.234375
1921,382158.4990234375
1922,342552.3369140625
1923,231893.6494140625
1924,215727.25390625
1925,193225.7099609375
1926,383563.9404296875
1927,128048.1962890625
1928,153528.0517578125
1929,118741.1689453125
1930,119803.662109375
1931,118653.7412109375
1932,124905.6181640625
1933,186498.15234375
1934,183127.3232421875
1935,164114.591796875
1936,203367.2373046875
1937,171137.107421875
1938,168572.9267578125
1939,273465.7138671875
1940,203271.3291015625
1941,178107.2353515625
1942,168599.83984375
1943,222270.7353515625
1944,373310.7373046875
1945,390388.810546875
1946,156210.7177734375
1947,-120505.0732421875
1948,202931.1767578125
1949,233103.40234375
1950,185899.54296875
1951,252271.5126953125
1952,228085.087890625
1953,177596.7470703125
1954,183867.6845703125
1955,142574.9140625
1956,276730.0693359375
1957,159595.4033203125
1958,266135.17578125
1959,128741.4560546875
1960,89968.771484375
1961,110867.1748046875
1962,93227.87890625
1963,107074.720703125
1964,109432.9296875
1965,144462.4453125
1966,140813.580078125
1967,315334.2177734375
1968,395612.21875
1969,383813.1767578125
1970,384744.1279296875
1971,436914.2294921875
1972,370461.0498046875
1973,295262.7998046875
1974,335454.3388671875
1975,348277.4951171875
1976,271274.248046875
1977,371233.6552734375
1978,340191.037109375
1979,328033.8173828125
1980,202568.5986328125
1981,354979.8447265625
1982,205654.353515625
1983,187892.666015625
1984,176308.572265625
1985,223549.78125
1986,211745.21875
1987,206047.314453125
1988,167442.203125
1989,190103.474609375
1990,208932.0234375
1991,230991.7001953125
1992,234651.22265625
1993,160648.5087890625
1994,247750.3037109375
1995,186404.880859375
1996,290791.9951171875
1997,317133.705078125
1998,334655.1435546875
1999,292329.4033203125
2000,328424.4677734375
2001,283901.5986328125
2002,239470.4013671875
2003,252299.548828125
2004,279684.5068359375
2005,205380.384765625
2006,225503.8876953125
2007,241758.1279296875
2008,239555.2568359375
2009,204664.3857421875
2010,203984.267578125
2011,133057.9580078125
2012,176180.453125
2013,179687.5166015625
2014,190818.7724609375
2015,227235.6689453125
2016,196393.828125
2017,208611.1552734375
2018,90063.935546875
2019,130350.02734375
2020,97739.9560546875
2021,91052.2900390625
2022,229637.0224609375
2023,133649.6328125
2024,293554.7412109375
2025,361881.2919921875
2026,172724.0615234375
2027,153687.8173828125
2028,151645.46875
2029,174910.443359375
2030,261692.7099609375
2031,232862.2861328125
2032,249434.595703125
2033,252473.7158203125
2034,185428.8740234375
2035,231826.140625
2036,197530.5634765625
2037,235311.953125
2038,322096.75
2039,229490.3173828125
2040,368269.9462890625
2041,342242.62890625
2042,201388.1318359375
2043,180145.0078125
2044,182067.51171875
2045,204928.591796875
2046,171888.6748046875
2047,125585.3935546875
2048,143635.384765625
2049,133671.1123046875
2050,155476.9560546875
2051,96815.548828125
2052,108471.060546875
2053,138802.271484375
2054,88534.9130859375
2055,135712.6025390625
2056,134675.7763671875
2057,96232.6103515625
2058,225053.125
2059,129244.5712890625
2060,181952.4951171875
2061,168408.6396484375
2062,124334.6435546875
2063,117111.4677734375
2064,139830.14453125
2065,104054.80078125
2066,170253.1337890625
2067,95749.0576171875
2068,153477.4462890625
2069,83392.2333984375
2070,111047.6123046875
2071,100565.9521484375
2072,145381.2626953125
2073,115325.0546875
2074,226949.951171875
2075,168666.7587890625
2076,90526.103515625
2077,172490.01953125
2078,142959.2060546875
2079,122787.3466796875
2080,113758.3525390625
2081,109630.0712890625
2082,140313.591796875
2083,152403.021484375
2084,113456.8212890625
2085,104276.0712890625
2086,129749.6142578125
2087,113435.4208984375
2088,122139.8857421875
2089,61878.8837890625
2090,111714.4775390625
2091,117438.751953125
2092,133657.2783203125
2093,124193.6884765625
2094,126541.0224609375
2095,153065.2744140625
2096,82162.4892578125
2097,66325.322265625
2098,136629.3408203125
2099,36980.0087890625
2100,61274.2646484375
2101,70592.7001953125
2102,139030.5361328125
2103,93214.7431640625
2104,143164.8681640625
2105,110134.3193359375
2106,27901.7197265625
2107,185594.5859375
2108,102442.58203125
2109,111330.7763671875
2110,134299.275390625
2111,189370.5087890625
2112,150703.6513671875
2113,121034.0048828125
2114,106116.9697265625
2115,171829.2294921875
2116,140790.4697265625
2117,165301.9599609375
2118,130194.2060546875
2119,120987.5048828125
2120,112189.5283203125
2121,128695053361389.28
2122,131692.9912109375
2123,81083.5732421875
2124,190195.6123046875
2125,135569.4560546875
2126,171998.525390625
2127,-584594413.4160156
2128,124308.0048828125
2129,68286.4033203125
2130,138893.4990234375
2131,170782.0380859375
2132,114710.5126953125
2133,126701.5927734375
2134,130283.3115234375
2135,102448.052734375
2136,49119.3564453125
2137,97655.580078125
2138,123150.1279296875
2139,145975.8271484375
2140,155404.955078125
2141,158679.6396484375
2142,137394.435546875
2143,148015.23046875
2144,167708.5947265625
2145,134861.2998046875
2146,188391.71484375
2147,113363.119140625
2148,113426.7314453125
2149,129391.9814453125
2150,219880.23828125
2151,117830.3291015625
2152,377094731.3730469
2153,187976.0927734375
2154,103472.3515625
2155,140281.287109375
2156,277108.9130859375
2157,230885.4794921875
2158,238110.2158203125
2159,217621.1494140625
2160,186485.9248046875
2161,242335.0234375
2162,391817.6298828125
2163,357193.6181640625
2164,228463.3994140625
2165,200855.8916015625
2166,144832.0966796875
2167,220622.9130859375
2168,192186.3388671875
2169,193596.2763671875
2170,236069.5859375
2171,150732.4033203125
2172,134001.0078125
2173,164220.5107421875
2174,219686.453125
2175,276932.1943359375
2176,291962.287109375
2177,245623.4638671875
2178,214645.580078125
2179,119671.5380859375
2180,224666.2763671875
2181,196731.546875
2182,213414.921875
2183,193215.453125
2184,116216.4150390625
2185,126211.4140625
2186,185494.3095703125
2187,148715.1279296875
2188,150962.275390625
2189,324471.5078125
2190,86575.0439453125
2191,72344.4365234375
2192,111269.5673828125
2193,153495.07421875
2194,93723.7236328125
2195,64544.9619140625
2196,101581.1962890625
2197,105025.9755859375
2198,150777.3505859375
2199,143453.2314453125
2200,170210.7392578125
2201,144795.2451171875
2202,194022.892578125
2203,139509.6748046875
2204,185180.4892578125
2205,132762.2568359375
2206,169997.916015625
2207,251257.3388671875
2208,262943.3896484375
2209,287436.36328125
2210,119320.3408203125
2211,116225.9384765625
2212,97268.3271484375
2213,101265.7783203125
2214,114207.248046875
2215,97984.5107421875
2216,174973.8740234375
2217,-483605694.046875
2218,44612.7568359375
2219,8972.9521484375
2220,-3070.1708984375
2221,355279.333984375
2222,310139.0185546875
2223,280190.0517578125
2224,199842.5791015625
2225,97730.197265625
2226,190968.8671875
2227,196990.2919921875
2228,273087.322265625
2229,266320.640625
2230,148180.3251953125
2231,220193.1923828125
2232,174895.6376953125
2233,183118.0986328125
2234,238546.0673828125
2235,227216.9111328125
2236,264460.734375
2237,314635.5517578125
2238,198207.8544921875
2239,116195.2490234375
2240,152609.8388671875
2241,157675.748046875
2242,117581.7265625
2243,120520.1640625
2244,111305.0166015625
2245,110811.7158203125
2246,123396.919921875
2247,127856.2666015625
2248,124263.2392578125
2249,104373.7451171875
2250,112000.3505859375
2251,-483528757.80371094
2252,194330.2802734375
2253,153649.0537109375
2254,178126.0615234375
2255,182724.0400390625
2256,167775.845703125
2257,216160.0791015625
2258,143352.57421875
2259,175212.6689453125
2260,159611.884765625
2261,216571.1953125
2262,237206.1748046875
2263,384887.201171875
2264,482530.990234375
2265,149710.3974609375
2266,307974.8818359375
2267,396772.0185546875
2268,-490844127.828125
2269,145374.4248046875
2270,183175.2734375
2271,204333.685546875
2272,189365.8974609375
2273,145901.06640625
2274,179733.23828125
2275,179391.9052734375
2276,181752.3046875
2277,184267.5927734375
2278,142649.8974609375
2279,96573.9833984375
2280,116046.1572265625
2281,156715.2255859375
2282,164215.3037109375
2283,102761.1044921875
2284,116687.4619140625
2285,154155.8564453125
2286,118142.7080078125
2287,379079.1123046875
2288,298068.240234375
2289,347976.552734375
2290,440876.7880859375
2291,341454.5185546875
2292,400719.1904296875
2293,451019.365234375
2294,383005.6142578125
2295,475960.322265625
2296,291203.5732421875
2297,369054.296875
2298,352357.5478515625
2299,360665.796875
2300,335714.2392578125
2301,323660.021484375
2302,257157.1904296875
2303,252383.2119140625
2304,251820.021484375
2305,225545.1884765625
2306,214140.6259765625
2307,213983.9833984375
2308,286018.8232421875
2309,298419.7333984375
2310,206550.1630859375
2311,210528.642578125
2312,198705.2802734375
2313,167091.6904296875
2314,200116.1181640625
2315,182763.8212890625
2316,204457.240234375
2317,202162.294921875
2318,197515.5302734375
2319,190360.4677734375
2320,176756.43359375
2321,236617.5224609375
2322,205864.5927734375
2323,180679.576171875
2324,182881.1240234375
2325,222028.9150390625
2326,160612.041015625
2327,198642.1318359375
2328,219766.5791015625
2329,185696.2568359375
2330,180398.056640625
2331,345765.4560546875
2332,393844.2099609375
2333,330122.4482421875
2334,279297.9619140625
2335,288086.57421875
2336,332247.21875
2337,187247.18359375
2338,244296.12890625
2339,229053.6708984375
2340,405003.3681640625
2341,206914.58984375
2342,224874.8056640625
2343,213814.6396484375
2344,222833.2822265625
2345,220588.0693359375
2346,218463.80859375
2347,206156.927734375
2348,254517.5810546875
2349,200370.05859375
2350,313318.06640625
2351,295071.90234375
2352,247707.7626953125
2353,262436.9970703125
2354,172607.552734375
2355,155498.6318359375
2356,138649.958984375
2357,192038.3193359375
2358,197479.2041015625
2359,116010.181640625
2360,113836.23046875
2361,154594.7822265625
2362,287561.6748046875
2363,115070.9150390625
2364,165315.3701171875
2365,212499.9501953125
2366,193733.083984375
2367,222594.990234375
2368,219878.927734375
2369,223945.865234375
2370,161776.298828125
2371,153757.1630859375
2372,206534.5947265625
2373,282199.771484375
2374,329703.3662109375
2375,241642.9287109375
2376,341753.4150390625
2377,358541.7109375
2378,197724.2802734375
2379,228175.6962890625
2380,138727.5986328125
2381,165078.1552734375
2382,200841.28515625
2383,194017.244140625
2384,230998.3564453125
2385,166837.3427734375
2386,124498.0830078125
2387,121499.052734375
2388,97002.5009765625
2389,124802.4375
2390,204632.623046875
2391,134747.5234375
2392,126389.8642578125
2393,227374.5205078125
2394,131487.1064453125
2395,221833.0947265625
2396,137592.509765625
2397,220421.3203125
2398,111053.2451171875
2399,60504.4931640625
2400,53644.2998046875
2401,134576.1201171875
2402,130657.7607421875
2403,140557.7177734375
2404,147345.8857421875
2405,158884.509765625
2406,137295.208984375
2407,96634.59375
2408,128249.2021484375
2409,102196.1455078125
2410,163228.73046875
2411,112164.1767578125
2412,158189.34765625
2413,124304.3857421875
2414,171643.9208984375
2415,136349.9482421875
2416,126706.3544921875
2417,134633.46875
2418,119894.6005859375
2419,104433.2919921875
2420,116298.912109375
2421,133264.873046875
2422,112169.6044921875
2423,109077.4345703125
2424,175542.1083984375
2425,284963.07421875
2426,142064.744140625
2427,137219.095703125
2428,184339.4560546875
2429,95040.759765625
2430,126618.3427734375
2431,99406.4072265625
2432,141677.9990234375
2433,143182.5419921875
2434,161499.5517578125
2435,163386.8642578125
2436,95824.302734375
2437,93748.2275390625
2438,107748.3486328125
2439,104068.306640625
2440,121744.8037109375
2441,81067.3056640625
2442,96415.4521484375
2443,141880.2861328125
2444,137285.9169921875
2445,56432.8017578125
2446,136305.2392578125
2447,199515.27734375
2448,139175.6474609375
2449,101318.0927734375
2450,151942.9443359375
2451,94918.8271484375
2452,205406.7607421875
2453,89968.275390625
2454,132587.8603515625
2455,108230.3525390625
2456,151641.9697265625
2457,207572.8388671875
2458,110822.4208984375
2459,122439.5615234375
2460,149932.5537109375
2461,128484.3251953125
2462,126293.5341796875
2463,129571.4150390625
2464,210727.7333984375
2465,149026.8251953125
2466,114349.8291015625
2467,96740.8017578125
2468,60703.5263671875
2469,92694.4638671875
2470,209411.9580078125
2471,202656.5185546875
2472,205990.1708984375
2473,65575.7919921875
2474,61073.3681640625
2475,219938.927734375
2476,94630.8701171875
2477,127677.9462890625
2478,158891.0712890625
2479,104610.822265625
2480,159148.623046875
2481,130729.3330078125
2482,111138.7353515625
2483,111973.0615234375
2484,128940.259765625
2485,113199.4736328125
2486,154606.4697265625
2487,212530.435546875
2488,156549.8916015625
2489,153644.439453125
2490,79168977.07519531
2491,53215.0732421875
2492,167432.5498046875
2493,150217.9951171875
2494,158983.21875
2495,74046.9150390625
2496,253498.1162109375
2497,161372.0283203125
2498,106512.8232421875
2499,80895.5966796875
2500,101269.2685546875
2501,123858.552734375
2502,141303.6923828125
2503,79046.1064453125
2504,191436.0498046875
2505,284075.8408203125
2506,261286.2939453125
2507,297366.7509765625
2508,262279.634765625
2509,212286.0654296875
2510,203357.2275390625
2511,176230.7509765625
2512,212401.4970703125
2513,219312.439453125
2514,368355.216796875
2515,159678.7255859375
2516,168753.8095703125
2517,145382.4833984375
2518,135580.2294921875
2519,240068.3408203125
2520,219278.26171875
2521,180143.83984375
2522,213828.8515625
2523,135340.6240234375
2524,133273.416015625
2525,172122.216796875
2526,174608.841796875
2527,128692.279296875
2528,129834.51953125
2529,149435.0166015625
2530,111493.1494140625
2531,261642.59375
2532,220592.2255859375
2533,193316.8935546875
2534,231697.45703125
2535,286998.0498046875
2536,218764.7919921875
2537,242928.4013671875
2538,187584.93359375
2539,189641.51953125
2540,184302.021484375
2541,173789.3212890625
2542,159699.6103515625
2543,117223.5185546875
2544,128565.2705078125
2545,129582.1669921875
2546,128778.8330078125
2547,138356.75
2548,120045.3037109375
2549,159067.1572265625
2550,810589.3623046875
2551,141444.4853515625
2552,118723.9248046875
2553,38866.181640625
2554,78084.1865234375
2555,57215.4169921875
2556,97121.2294921875
2557,109458.5673828125
2558,208714.5302734375
2559,179999.9541015625
2560,164368.2783203125
2561,142735.3974609375
2562,210914.5400390625
2563,160321.564453125
2564,166540.8017578125
2565,146054.666015625
2566,193911.6103515625
2567,157314.4794921875
2568,251437.4892578125
2569,296386.4052734375
2570,123442.3681640625
2571,208897.568359375
2572,187548.46875
2573,244089.9677734375
2574,186248.6494140625
2575,136284.0986328125
2576,149437.1748046875
2577,-584645840.0585938
2578,67340.7431640625
2579,18873.5908203125
2580,83699.0751953125
2581,120216.51953125
2582,92727.357421875
2583,308169.1982421875
2584,186843.8408203125
2585,172764.5869140625
2586,217299.9228515625
2587,197283.658203125
2588,130308.689453125
2589,131036.2490234375
2590,193482.7939453125
2591,239834.5732421875
2592,216700.9619140625
2593,249836.490234375
2594,179821.478515625
2595,211391.66015625
2596,295147.0087890625
2597,185994.861328125
2598,277884.474609375
2599,-490918488.24316406
2600,155097.0859375
2601,133663.0322265625
2602,72212.45703125
2603,98390.9052734375
2604,91750.2431640625
2605,60643.2431640625
2606,131872.115234375
2607,182310.9140625
2608,190928.8349609375
2609,135835.623046875
2610,103665.568359375
2611,221420.12890625
2612,133786.7548828125
2613,118751.6220703125
2614,105483.291015625
2615,170091.9208984375
2616,144012.9189453125
2617,209116.5322265625
2618,243561.9072265625
2619,220356.4072265625
2620,188261.6826171875
2621,161821.6650390625
2622,188465.6845703125
2623,242646.6220703125
2624,293747.0126953125
2625,301681.7138671875
2626,163010.7626953125
2627,178884.4970703125
2628,457683.3095703125
2629,509049.8154296875
2630,375035.1533203125
2631,468102.8525390625
2632,431766.7841796875
2633,302801.7841796875
2634,405503.2587890625
2635,141140.1259765625
2636,163771.3837890625
2637,188340.6240234375
2638,289109.7001953125
2639,196193.8212890625
2640,148007.9873046875
2641,105350.2998046875
2642,172718.2099609375
2643,105340.8486328125
2644,103507.0205078125
2645,110251.0322265625
2646,97825.6103515625
2647,98550.8740234375
2648,154064.6259765625
2649,150927.2978515625
2650,149006.9580078125
2651,142377.5517578125
2652,377946.6748046875
2653,257578.6962890625
2654,268625.7998046875
2655,388078.5654296875
2656,333840.3388671875
2657,360696.7197265625
2658,334860.2802734375
2659,323017.2998046875
2660,352329.5400390625
2661,366191.7158203125
2662,372955.7744140625
2663,257511.6728515625
2664,285515.3349609375
2665,320173.8974609375
2666,294862.5087890625
2667,173335.2939453125
2668,187044.4248046875
2669,198811.2080078125
2670,283511.9267578125
2671,185699.5517578125
2672,207894.7080078125
2673,207747.5224609375
2674,193632.1494140625
2675,189186.6748046875
2676,192092.4326171875
2677,197150.8310546875
2678,257989.7470703125
2679,272286.7294921875
2680,299323.2373046875
2681,411772.9853515625
2682,330366.5205078125
2683,484105.4501953125
2684,315469.3212890625
2685,323651.3818359375
2686,274250.6728515625
2687,296600.3623046875
2688,195510.3955078125
2689,211755.3310546875
2690,374424.9873046875
2691,186478.2158203125
2692,182310.6025390625
2693,217261.4833984375
2694,151445.7001953125
2695,193828.3427734375
2696,183156.6572265625
2697,197533.1162109375
2698,253943.6611328125
2699,173404.2646484375
2700,143043.3017578125
2701,132237.0654296875
2702,98837.8544921875
2703,87073.3310546875
2704,144885.2353515625
2705,113828.0107421875
2706,79602.6669921875
2707,101156.6865234375
2708,145312.0732421875
2709,118275.8662109375
2710,122620.2978515625
2711,370269.8447265625
2712,384416.7919921875
2713,167075.2587890625
2714,149015.2626953125
2715,167383.7373046875
2716,126281.7841796875
2717,196805.4248046875
2718,221470.1787109375
2719,140214.9287109375
2720,183357.5537109375
2721,121616.4794921875
2722,172393.9482421875
2723,138350.4384765625
2724,100745.7763671875
2725,117721.7041015625
2726,156603.1474609375
2727,177870.2255859375
2728,172511.0537109375
2729,137958.1474609375
2730,149928.0009765625
2731,125797.6279296875
2732,135443.4580078125
2733,152078.9248046875
2734,95845.2412109375
2735,147758.0029296875
2736,135982.5908203125
2737,119424.3779296875
2738,117035.8037109375
2739,139993.5537109375
2740,135127.5322265625
2741,119848.4072265625
2742,151944.5615234375
2743,153587.6630859375
2744,164136.4833984375
2745,133553.0927734375
2746,144904.2822265625
2747,144122.8310546875
2748,99957.2705078125
2749,124086.8251953125
2750,127329.9912109375
2751,119949.6611328125
2752,164699.0283203125
2753,148716.4111328125
2754,242670.5771484375
2755,133551.4326171875
2756,87500.7802734375
2757,77483.9833984375
2758,43810.4658203125
2759,157549.9931640625
2760,112066.4931640625
2761,147319.2783203125
2762,142078.7919921875
2763,174030.5068359375
